bin_id,pgn,count,iat_count,jitter_count,sum_iat,max_iat,sum_jitter
1774596955,129540,1,1,1,260,260,0
1774596955,130306,5,5,5,310,80,80
1774596955,130310,2,2,2,260,140,41
1774596955,130311,3,3,3,381,131,28
1774596955,130312,2,2,2,570,520,470
1774596955,130314,2,2,2,561,511,479
1774596955,130316,1,1,1,520,520,9
1774596955,130323,1,1,1,260,260,0
1774596955,130577,1,1,1,260,260,1
1774596955,130578,4,4,4,252,99,128
1774596955,130843,10,10,10,260,70,162
1774596955,65280,27,27,27,760,79,563
1774596955,126992,6,6,6,541,221,800
1774596955,127245,53,53,53,740,49,561
1774596955,127250,106,106,106,732,57,1032
1774596955,127251,29,29,29,730,79,612
1774596955,127252,27,27,27,749,80,541
1774596955,127257,27,27,27,741,70,559
1774596955,127258,26,26,26,731,70,443
1774596955,127488,54,54,54,741,70,1354
1774596955,127493,54,54,54,740,70,1291
1774596955,129025,41,41,41,731,67,869
1774596955,129026,12,12,12,669,90,388
1774596955,129029,4,4,4,540,250,881
1774596955,129038,1,1,1,71,71,89
1774596955,129539,2,2,2,540,270,19
1774596955,129540,3,3,3,810,280,20
1774596955,129794,1,1,1,10921,10921,3941
1774596955,130306,10,10,10,679,79,80
1774596955,130310,5,5,5,669,150,127
1774596955,130311,5,5,5,679,139,40
1774596955,130312,1,1,1,490,490,440
1774596955,130314,1,1,1,490,490,440
1774596955,130316,1,1,1,531,531,11
1774596955,130323,3,3,3,800,270,10
1774596955,130577,2,2,2,539,279,19
1774596955,130578,10,10,10,669,91,318
1774596955,130843,26,26,26,739,70,438
1774596956,65280,11,11,11,270,69,196
1774596956,126992,3,3,3,260,219,397
1774596956,127245,22,22,22,270,48,271
1774596956,127250,43,43,43,269,51,413
1774596956,127251,11,11,11,260,69,239
1774596956,127252,10,10,10,260,70,220
1774596956,127257,10,10,10,259,69,181
1774596956,127258,11,11,11,269,69,213
1774596956,127488,20,20,20,260,70,478
1774596956,127493,20,20,20,260,70,450
1774596956,129025,18,18,18,279,61,386
1774596956,129026,6,6,6,341,89,206
1774596956,129029,2,2,2,260,241,443
1774596956,129539,1,1,1,270,270,0
1774596956,129540,1,1,1,260,260,20
1774596956,130306,4,4,4,260,71,24
1774596956,130310,2,2,2,251,141,43
1774596956,130311,2,2,2,260,130,9
1774596956,130323,1,1,1,260,260,10
1774596956,130577,1,1,1,270,270,9
1774596956,130578,5,5,5,350,90,160
1774596956,130843,11,11,11,270,70,265
1774596956,65280,27,27,27,699,79,452
1774596956,126992,9,9,9,799,221,1182
1774596956,127245,55,55,55,710,49,527
1774596956,127250,110,110,110,710,60,1100
1774596956,127251,31,31,31,710,80,499
1774596956,127252,28,28,28,710,80,418
1774596956,127257,28,28,28,720,71,399
1774596956,127258,28,28,28,720,71,419
1774596956,127488,56,56,56,710,70,1256
1774596956,127493,56,56,56,719,70,1279
1774596956,129025,45,45,45,710,69,773
1774596956,129026,14,14,14,709,99,536
1774596956,129029,6,6,6,800,250,1361
1774596956,129038,1,1,1,1100,1100,1029
1774596956,129539,3,3,3,790,270,30
1774596956,129540,3,3,3,790,269,9
1774596956,129793,2,2,2,1739,1380,2011
1774596956,130306,12,12,12,790,80,118
1774596956,130310,6,6,6,800,151,210
1774596956,130311,6,6,6,790,139,21
1774596956,130312,3,3,3,1060,530,359
1774596956,130314,3,3,3,1069,530,351
1774596956,130316,2,2,2,1069,539,10
1774596956,130323,3,3,3,800,270,27
1774596956,130577,3,3,3,791,270,29
1774596956,130578,11,11,11,700,100,336
1774596956,130843,28,28,28,711,70,430
1774596957,65280,10,10,10,271,71,159
1774596957,126992,3,3,3,261,220,400
1774596957,127245,20,20,20,270,39,173
1774596957,127250,40,40,40,270,60,434
1774596957,127251,11,11,11,270,70,174
1774596957,127252,10,10,10,270,70,172
1774596957,127257,10,10,10,270,70,168
1774596957,127258,10,10,10,270,70,144
1774596957,127488,20,20,20,279,70,413
1774596957,127493,20,20,20,270,61,405
1774596957,129025,16,16,16,270,71,320
1774596957,129026,5,5,5,271,90,208
1774596957,129029,2,2,2,260,241,443
1774596957,129038,1,1,1,670,670,430
1774596957,129539,1,1,1,270,270,10
1774596957,129540,1,1,1,260,260,9
1774596957,130306,3,3,3,201,81,36
1774596957,130310,2,2,2,270,150,60
1774596957,130311,2,2,2,270,140,21
1774596957,130323,1,1,1,260,260,9
1774596957,130577,1,1,1,269,269,8
1774596957,130578,4,4,4,270,99,140
1774596957,130843,10,10,10,270,72,202
1774596957,65280,29,29,29,750,70,523
1774596957,126992,9,9,9,789,220,1165
1774596957,127245,58,58,58,750,49,498
1774596957,127250,117,117,117,750,60,1174
1774596957,127251,32,32,32,751,70,502
1774596957,127252,29,29,29,751,70,443
1774596957,127257,29,29,29,742,69,541
1774596957,127258,29,29,29,749,70,552
1774596957,127488,58,58,58,742,61,1307
1774596957,127493,58,58,58,742,69,1364
1774596957,129025,46,46,46,750,70,832
1774596957,129026,14,14,14,720,90,473
1774596957,129029,6,6,6,790,250,1344
1774596957,129038,2,2,2,630,400,440
1774596957,129539,3,3,3,789,269,28
1774596957,129540,3,3,3,790,270,20
1774596957,130306,12,12,12,780,79,169
1774596957,130310,6,6,6,780,141,124
1774596957,130311,5,5,5,650,139,64
1774596957,130312,3,3,3,1100,530,808
1774596957,130314,3,3,3,1091,530,800
1774596957,130316,2,2,2,1051,530,18
1774596957,130323,3,3,3,790,270,20
1774596957,130577,3,3,3,781,261,9
1774596957,130578,11,11,11,730,92,321
1774596957,130843,29,29,29,750,70,437
1774596958,65280,10,10,10,259,71,178
1774596958,126992,3,3,3,261,211,383
1774596958,127245,20,20,20,259,38,221
1774596958,127250,40,40,40,260,59,433
1774596958,127251,11,11,11,259,70,179
1774596958,127252,10,10,10,259,70,160
1774596958,127257,10,10,10,258,61,166
1774596958,127258,10,10,10,251,69,205
1774596958,127488,20,20,20,259,61,470
1774596958,127493,20,20,20,259,60,498
1774596958,129025,16,16,16,259,68,341
1774596958,129026,5,5,5,260,90,158
1774596958,129029,2,2,2,260,241,444
1774596958,129539,1,1,1,260,260,0
1774596958,129540,1,1,1,260,260,0
1774596958,129793,1,1,1,1421,1421,1062
1774596958,130306,4,4,4,260,79,58
1774596958,130310,2,2,2,259,149,68
1774596958,130311,2,2,2,261,140,39
1774596958,130323,1,1,1,260,260,0
1774596958,130577,1,1,1,260,260,0
1774596958,130578,4,4,4,260,100,124
1774596958,130843,10,10,10,259,68,160
1774596958,65280,28,28,28,751,71,509
1774596958,126992,9,9,9,780,221,1169
1774596958,127245,55,55,55,741,31,417
1774596958,127250,109,109,109,741,61,1096
1774596958,127251,31,31,31,751,70,558
1774596958,127252,28,28,28,751,70,442
1774596958,127257,27,27,27,730,69,501
1774596958,127258,27,27,27,730,70,521
1774596958,127488,55,55,55,751,70,1324
1774596958,127493,54,54,54,730,69,1266
1774596958,129025,44,44,44,721,70,871
1774596958,129026,14,14,14,720,97,404
1774596958,129029,6,6,6,781,250,1350
1774596958,129038,1,1,1,599,599,369
1774596958,129539,3,3,3,781,279,65
1774596958,129540,3,3,3,780,270,30
1774596958,129793,1,1,1,340,340,1081
1774596958,130306,11,11,11,730,89,158
1774596958,130310,5,5,5,670,151,138
1774596958,130311,6,6,6,789,139,29
1774596958,130312,2,2,2,1000,530,489
1774596958,130314,2,2,2,1000,530,489
1774596958,130316,2,2,2,1040,530,31
1774596958,130323,3,3,3,781,270,29
1774596958,130577,3,3,3,789,271,25
1774596958,130578,11,11,11,720,99,343
1774596958,130843,27,27,27,721,70,420
1774596959,65280,10,10,10,260,70,159
1774596959,126992,3,3,3,260,210,389
1774596959,127245,20,20,20,260,39,251
1774596959,127250,42,42,42,269,60,405
1774596959,127251,11,11,11,268,79,208
1774596959,127252,10,10,10,268,79,202
1774596959,127257,11,11,11,290,70,181
1774596959,127258,11,11,11,290,70,161
1774596959,127488,21,21,21,269,69,516
1774596959,127493,22,22,22,290,70,554
1774596959,129025,17,17,17,290,69,364
1774596959,129026,5,5,5,260,89,184
1774596959,129029,2,2,2,259,239,447
1774596959,129539,1,1,1,259,259,8
1774596959,129540,1,1,1,260,260,10
1774596959,129793,1,1,1,780,780,440
1774596959,130306,4,4,4,259,78,55
1774596959,130310,2,2,2,251,140,58
1774596959,130311,2,2,2,251,130,9
1774596959,130312,1,1,1,300,300,230
1774596959,130314,1,1,1,309,309,221
1774596959,130323,1,1,1,260,260,9
1774596959,130577,1,1,1,251,251,8
1774596959,130578,4,4,4,259,90,82
1774596959,130843,11,11,11,291,70,166
1774596959,65280,28,28,28,740,80,499
1774596959,126992,8,8,8,780,229,1195
1774596959,127245,56,56,56,740,59,1133
1774596959,127250,109,109,109,729,60,1075
1774596959,127251,29,29,29,711,89,555
1774596959,127252,27,27,27,711,89,538
1774596959,127257,27,27,27,719,80,521
1774596959,127258,27,27,27,720,80,486
1774596959,127488,54,54,54,719,79,1283
1774596959,127493,54,54,54,719,80,1290
1774596959,129025,44,44,44,729,70,951
1774596959,129026,14,14,14,790,99,505
1774596959,129029,5,5,5,781,251,1131
1774596959,129038,1,1,1,1000,1000,401
1774596959,129039,1,1,1,6919,6919,6428
1774596959,129539,3,3,3,800,270,11
1774596959,129540,2,2,2,531,270,19
1774596959,130306,11,11,11,741,90,185
1774596959,130310,6,6,6,809,159,159
1774596959,130311,5,5,5,679,149,68
1774596959,130312,2,2,2,760,540,400
1774596959,130314,2,2,2,751,531,400
1774596959,130316,2,2,2,1060,530,0
1774596959,130323,2,2,2,529,270,21
1774596959,130577,3,3,3,809,279,48
1774596959,130578,11,11,11,750,100,282
1774596959,130843,27,27,27,719,70,445
1774596960,65280,10,10,10,259,79,181
1774596960,126992,3,3,3,260,219,398
1774596960,127245,20,20,20,260,49,444
1774596960,127250,43,43,43,271,51,369
1774596960,127251,12,12,12,289,78,239
1774596960,127252,11,11,11,289,78,232
1774596960,127257,11,11,11,281,71,176
1774596960,127258,11,11,11,280,71,162
1774596960,127488,22,22,22,281,70,481
1774596960,127493,22,22,22,281,70,482
1774596960,129025,17,17,17,271,62,306
1774596960,129026,6,6,6,270,90,190
1774596960,129029,2,2,2,260,241,454
1774596960,129038,1,1,1,791,791,209
1774596960,129539,1,1,1,261,261,9
1774596960,129540,1,1,1,269,269,8
1774596960,130306,4,4,4,260,79,55
1774596960,130310,2,2,2,260,150,89
1774596960,130311,2,2,2,260,139,46
1774596960,130323,1,1,1,271,271,12
1774596960,130577,1,1,1,251,251,28
1774596960,130578,5,5,5,310,91,133
1774596960,130843,10,10,10,260,70,179
1774596960,65280,28,28,28,740,71,500
1774596960,126992,7,7,7,539,211,765
1774596960,127245,56,56,56,739,49,1246
1774596960,127250,110,110,110,729,60,1091
1774596960,127251,31,31,31,731,71,547
1774596960,127252,28,28,28,731,71,491
1774596960,127257,27,27,27,719,70,524
1774596960,127258,27,27,27,720,70,501
1774596960,127488,56,56,56,730,71,1196
1774596960,127493,56,56,56,730,70,1120
1774596960,129025,43,43,43,720,70,979
1774596960,129026,13,13,13,720,91,417
1774596960,129029,5,5,5,539,240,1103
1774596960,129038,2,2,2,459,360,692
1774596960,129539,2,2,2,510,259,10
1774596960,129540,3,3,3,770,260,19
1774596960,130306,11,11,11,699,80,156
1774596960,130310,5,5,5,621,141,142
1774596960,130311,6,6,6,770,131,31
1774596960,130312,2,2,2,560,519,499
1774596960,130314,2,2,2,560,520,491
1774596960,130316,1,1,1,520,520,10
1774596960,130323,3,3,3,770,260,22
1774596960,130577,2,2,2,519,260,10
1774596960,130578,11,11,11,721,99,335
1774596960,130843,28,28,28,740,70,507
1774596961,65280,10,10,10,270,70,179
1774596961,126992,3,3,3,260,211,382
1774596961,127245,20,20,20,271,49,494
1774596961,127250,40,40,40,271,61,428
1774596961,127251,11,11,11,270,70,164
1774596961,127252,10,10,10,270,70,149
1774596961,127257,10,10,10,271,62,154
1774596961,127258,10,10,10,270,70,200
1774596961,127488,20,20,20,270,71,540
1774596961,127493,20,20,20,270,71,532
1774596961,129025,16,16,16,270,69,296
1774596961,129026,5,5,5,279,109,179
1774596961,129029,2,2,2,260,240,440
1774596961,129539,1,1,1,260,260,9
1774596961,129540,1,1,1,270,270,20
1774596961,130306,4,4,4,260,80,60
1774596961,130310,2,2,2,269,150,71
1774596961,130311,2,2,2,260,130,0
1774596961,130312,1,1,1,470,470,429
1774596961,130314,1,1,1,479,479,439
1774596961,130316,1,1,1,519,519,1
1774596961,130323,1,1,1,269,269,18
1774596961,130577,1,1,1,260,260,1
1774596961,130578,4,4,4,279,109,135
1774596961,130843,10,10,10,270,69,147
1774596961,65280,27,27,27,691,70,459
1774596961,126992,9,9,9,801,221,1179
1774596961,127245,54,54,54,690,49,998
1774596961,127250,110,110,110,700,61,1032
1774596961,127251,30,30,30,690,70,484
1774596961,127252,27,27,27,690,70,415
1774596961,127257,28,28,28,709,77,506
1774596961,127258,28,28,28,709,77,522
1774596961,127488,54,54,54,691,70,1283
1774596961,127493,54,54,54,691,69,1254
1774596961,129025,45,45,45,710,70,872
1774596961,129026,14,14,14,700,97,481
1774596961,129029,6,6,6,800,250,1360
1774596961,129038,2,2,2,1060,790,1211
1774596961,129539,3,3,3,800,270,20
1774596961,129540,3,3,3,800,270,10
1774596961,129793,1,1,1,2709,2709,1929
1774596961,129794,1,1,1,5859,5859,5062
1774596961,130306,12,12,12,800,90,164
1774596961,130310,6,6,6,791,151,173
1774596961,130311,6,6,6,800,141,27
1774596961,130312,2,2,2,850,540,300
1774596961,130314,2,2,2,841,531,273
1774596961,130316,1,1,1,531,531,12
1774596961,130323,3,3,3,791,271,30
1774596961,130577,3,3,3,800,271,23
1774596961,130578,11,11,11,691,98,402
1774596961,130843,28,28,28,710,70,482
1774596962,65280,10,10,10,260,69,192
1774596962,126992,3,3,3,260,210,378
1774596962,127245,21,21,21,309,49,395
1774596962,127250,40,40,40,259,50,379
1774596962,127251,11,11,11,260,70,204
1774596962,127252,10,10,10,260,70,168
1774596962,127257,10,10,10,252,62,156
1774596962,127258,10,10,10,260,70,192
1774596962,127488,20,20,20,260,69,432
1774596962,127493,20,20,20,260,69,508
1774596962,129025,16,16,16,260,69,321
1774596962,129026,5,5,5,252,81,131
1774596962,129029,2,2,2,260,240,440
1774596962,129539,1,1,1,261,261,1
1774596962,129540,1,1,1,260,260,0
1774596962,130306,4,4,4,260,71,22
1774596962,130310,2,2,2,260,151,83
1774596962,130311,2,2,2,260,131,4
1774596962,130312,1,1,1,211,211,99
1774596962,130314,1,1,1,212,212,98
1774596962,130316,1,1,1,522,522,9
1774596962,130323,1,1,1,269,269,10
1774596962,130577,1,1,1,260,260,1
1774596962,130578,4,4,4,260,90,119
1774596962,130843,10,10,10,259,69,175
1774596962,65280,30,30,30,780,80,549
1774596962,126992,9,9,9,789,229,1213
1774596962,127245,58,58,58,731,41,743
1774596962,127250,118,118,118,771,60,1089
1774596962,127251,32,32,32,759,71,639
1774596962,127252,29,29,29,759,71,539
1774596962,127257,29,29,29,759,71,474
1774596962,127258,29,29,29,751,72,469
1774596962,127488,58,58,58,759,70,1310
1774596962,127493,58,58,58,759,71,1343
1774596962,129025,46,46,46,750,70,907
1774596962,129026,14,14,14,739,90,526
1774596962,129029,6,6,6,781,250,1353
1774596962,129038,1,1,1,1100,1100,830
1774596962,129539,3,3,3,789,269,20
1774596962,129540,3,3,3,780,270,40
1774596962,129793,2,2,2,910,501,2300
1774596962,130306,11,11,11,721,80,127
1774596962,130310,6,6,6,790,159,257
1774596962,130311,5,5,5,661,140,22
1774596962,130312,1,1,1,529,529,318
1774596962,130314,1,1,1,528,528,316
1774596962,130316,1,1,1,528,528,6
1774596962,130323,3,3,3,781,270,47
1774596962,130577,3,3,3,790,270,20
1774596962,130578,11,11,11,739,91,275
1774596962,130843,29,29,29,760,70,485
1774596963,65280,10,10,10,270,79,198
1774596963,126992,3,3,3,260,210,380
1774596963,127245,20,20,20,270,40,203
1774596963,127250,40,40,40,270,59,381
1774596963,127251,12,12,12,291,70,225
1774596963,127252,11,11,11,291,70,171
1774596963,127257,10,10,10,269,70,164
1774596963,127258,10,10,10,270,70,162
1774596963,127488,22,22,22,290,70,531
1774596963,127493,22,22,22,291,70,526
1774596963,129025,16,16,16,270,61,305
1774596963,129026,5,5,5,260,90,170
1774596963,129029,2,2,2,269,249,467
1774596963,129038,3,3,3,510,381,1079
1774596963,129539,1,1,1,260,260,1
1774596963,129540,1,1,1,270,270,10
1774596963,130306,4,4,4,260,71,22
1774596963,130310,2,2,2,270,149,67
1774596963,130311,2,2,2,260,131,4
1774596963,130312,2,2,2,570,520,479
1774596963,130314,2,2,2,570,520,478
1774596963,130316,1,1,1,520,520,8
1774596963,130323,1,1,1,270,270,10
1774596963,130577,1,1,1,260,260,0
1774596963,130578,5,5,5,311,91,141
1774596963,130843,10,10,10,261,70,190
1774596963,65280,27,27,27,730,80,502
1774596963,126992,9,9,9,800,220,1160
1774596963,127245,54,54,54,730,40,495
1774596963,127250,108,108,108,730,60,1131
1774596963,127251,29,29,29,700,71,519
1774596963,127252,26,26,26,700,71,518
1774596963,127257,27,27,27,731,70,494
1774596963,127258,27,27,27,730,70,463
1774596963,127488,52,52,52,709,70,1290
1774596963,127493,52,52,52,709,70,1330
1774596963,129025,44,44,44,730,69,903
1774596963,129026,14,14,14,731,91,455
1774596963,129029,6,6,6,791,260,1373
1774596963,129038,1,1,1,161,161,82
1774596963,129539,3,3,3,790,270,46
1774596963,129540,3,3,3,790,269,19
1774596963,129793,2,2,2,850,510,271
1774596963,130306,11,11,11,740,80,108
1774596963,130310,5,5,5,670,150,113
1774596963,130311,6,6,6,800,141,18
1774596963,130312,1,1,1,470,470,420
1774596963,130314,1,1,1,479,479,429
1774596963,130316,1,1,1,529,529,9
1774596963,130323,3,3,3,790,278,42
1774596963,130577,3,3,3,790,270,14
1774596963,130578,10,10,10,680,99,366
1774596963,130843,27,27,27,730,70,517
1774596964,65280,10,10,10,260,80,180
1774596964,126992,3,3,3,260,210,380
1774596964,127245,21,21,21,270,40,166
1774596964,127250,42,42,42,270,60,419
1774596964,127251,12,12,12,290,79,281
1774596964,127252,11,11,11,290,70,220
1774596964,127257,11,11,11,290,70,180
1774596964,127258,11,11,11,290,70,173
1774596964,127488,22,22,22,291,70,527
1774596964,127493,22,22,22,290,70,560
1774596964,129025,17,17,17,290,61,336
1774596964,129026,5,5,5,259,90,192
1774596964,129029,2,2,2,260,249,476
1774596964,129539,1,1,1,270,270,0
1774596964,129540,1,1,1,260,260,9
1774596964,130306,4,4,4,260,71,34
1774596964,130310,2,2,2,269,149,59
1774596964,130311,2,2,2,259,130,13
1774596964,130312,1,1,1,540,540,70
1774596964,130314,1,1,1,531,531,52
1774596964,130316,1,1,1,531,531,2
1774596964,130323,1,1,1,260,260,18
1774596964,130577,1,1,1,270,270,0
1774596964,130578,4,4,4,260,91,110
1774596964,130843,11,11,11,290,70,218
1774596964,65280,29,29,29,740,79,578
1774596964,126992,9,9,9,770,220,1160
1774596964,127245,56,56,56,720,49,510
1774596964,127250,113,113,113,729,61,1113
1774596964,127251,31,31,31,740,79,558
1774596964,127252,28,28,28,720,79,474
1774596964,127257,28,28,28,720,71,535
1774596964,127258,28,28,28,720,71,514
1774596964,127488,56,56,56,720,70,1412
1774596964,127493,56,56,56,720,70,1384
1774596964,129025,45,45,45,720,62,850
1774596964,129026,15,15,15,780,99,564
1774596964,129029,6,6,6,779,250,1327
1774596964,129539,3,3,3,780,261,14
1774596964,129540,2,2,2,520,260,0
1774596964,129793,1,1,1,791,791,451
1774596964,130306,12,12,12,770,79,114
1774596964,130310,6,6,6,780,150,232
1774596964,130311,6,6,6,771,139,45
1774596964,130312,2,2,2,520,300,320
1774596964,130314,2,2,2,520,309,320
1774596964,130316,1,1,1,529,529,2
1774596964,130323,2,2,2,520,261,3
1774596964,130577,3,3,3,772,269,54
1774596964,130578,12,12,12,779,91,365
1774596964,130843,28,28,28,720,79,538
1774596965,65280,10,10,10,270,70,184
1774596965,126992,3,3,3,261,220,409
1774596965,127245,21,21,21,280,40,212
1774596965,127250,41,41,41,271,59,411
1774596965,127251,12,12,12,270,70,215
1774596965,127252,11,11,11,291,70,169
1774596965,127257,10,10,10,260,70,207
1774596965,127258,10,10,10,260,69,185
1774596965,127488,20,20,20,260,70,511
1774596965,127493,20,20,20,260,70,479
1774596965,129025,16,16,16,269,61,276
1774596965,129026,5,5,5,260,90,151
1774596965,129029,2,2,2,261,250,469
1774596965,129539,1,1,1,260,260,0
1774596965,129540,1,1,1,260,260,0
1774596965,129793,1,1,1,580,580,211
1774596965,130306,4,4,4,270,79,48
1774596965,130310,2,2,2,261,150,77
1774596965,130311,2,2,2,269,139,27
1774596965,130312,1,1,1,520,520,300
1774596965,130314,1,1,1,521,521,310
1774596965,130316,1,1,1,512,512,17
1774596965,130323,2,2,2,520,261,4
1774596965,130577,1,1,1,268,268,16
1774596965,130578,4,4,4,261,90,83
1774596965,130843,10,10,10,269,70,169
1774596965,65280,26,26,26,721,79,512
1774596965,126992,6,6,6,530,229,807
1774596965,127245,52,52,52,721,40,471
1774596965,127250,105,105,105,731,60,1142
1774596965,127251,28,28,28,729,79,651
1774596965,127252,26,26,26,728,80,585
1774596965,127257,27,27,27,751,70,474
1774596965,127258,27,27,27,751,70,468
1774596965,127488,54,54,54,750,70,1336
1774596965,127493,54,54,54,750,71,1216
1774596965,129025,42,42,42,742,80,965
1774596965,129026,12,12,12,659,90,450
1774596965,129029,4,4,4,529,250,914
1774596965,129038,3,3,3,2600,2459,4756
1774596965,129039,1,1,1,6511,6511,408
1774596965,129539,2,2,2,529,269,18
1774596965,129540,3,3,3,800,270,30
1774596965,129793,1,1,1,930,930,350
1774596965,130306,10,10,10,669,80,99
1774596965,130310,5,5,5,649,149,140
1774596965,130311,5,5,5,670,140,66
1774596965,130312,2,2,2,579,529,488
1774596965,130314,2,2,2,579,529,487
1774596965,130316,1,1,1,529,529,17
1774596965,130323,2,2,2,530,269,16
1774596965,130577,2,2,2,530,270,12
1774596965,130578,10,10,10,650,99,300
1774596965,130843,26,26,26,731,80,425
1774596966,65280,11,11,11,279,70,191
1774596966,126992,3,3,3,289,239,438
1774596966,127245,22,22,22,279,31,201
1774596966,127250,43,43,43,269,59,408
1774596966,127251,12,12,12,271,79,250
1774596966,127252,11,11,11,271,79,176
1774596966,127257,10,10,10,259,70,155
1774596966,127258,10,10,10,259,70,151
1774596966,127488,20,20,20,260,70,472
1774596966,127493,20,20,20,260,70,512
1774596966,129025,17,17,17,268,69,318
1774596966,129026,6,6,6,361,101,249
1774596966,129029,2,2,2,281,270,510
1774596966,129038,1,1,1,19,19,18
1774596966,129539,1,1,1,281,281,21
1774596966,129540,1,1,1,270,270,0
1774596966,130306,4,4,4,270,82,39
1774596966,130310,2,2,2,271,161,84
1774596966,130311,2,2,2,270,140,10
1774596966,130323,1,1,1,280,280,19
1774596966,130577,1,1,1,280,280,20
1774596966,130578,5,5,5,369,110,198
1774596966,130843,11,11,11,279,70,234
1774596966,65280,27,27,27,690,71,439
1774596966,126992,9,9,9,781,219,1159
1774596966,127245,55,55,55,729,39,637
1774596966,127250,110,110,110,709,60,1065
1774596966,127251,30,30,30,699,70,529
1774596966,127252,27,27,27,699,70,362
1774596966,127257,28,28,28,710,70,438
1774596966,127258,28,28,28,710,70,400
1774596966,127488,56,56,56,710,70,1260
1774596966,127493,56,56,56,710,70,1328
1774596966,129025,45,45,45,711,70,836
1774596966,129026,14,14,14,700,90,567
1774596966,129029,6,6,6,789,249,1347
1774596966,129038,1,1,1,970,970,951
1774596966,129039,1,1,1,1090,1090,5421
1774596966,129539,3,3,3,780,260,21
1774596966,129540,3,3,3,790,270,40
1774596966,129793,1,1,1,349,349,581
1774596966,130306,11,11,11,720,79,101
1774596966,130310,6,6,6,790,149,142
1774596966,130311,6,6,6,790,139,45
1774596966,130312,2,2,2,1011,520,470
1774596966,130314,2,2,2,1020,530,480
1774596966,130316,2,2,2,1070,540,21
1774596966,130323,3,3,3,789,269,29
1774596966,130577,3,3,3,781,261,21
1774596966,130578,11,11,11,700,91,340
1774596966,130843,28,28,28,711,70,478
1774596967,65280,10,10,10,270,81,207
1774596967,126992,3,3,3,269,219,397
1774596967,127245,20,20,20,270,39,336
1774596967,127250,40,40,40,261,61,366
1774596967,127251,11,11,11,261,72,216
1774596967,127252,10,10,10,261,72,167
1774596967,127257,10,10,10,269,72,169
1774596967,127258,10,10,10,269,72,189
1774596967,127488,20,20,20,261,71,475
1774596967,127493,20,20,20,261,72,479
1774596967,129025,16,16,16,260,63,326
1774596967,129026,5,5,5,261,90,195
1774596967,129029,2,2,2,261,250,469
1774596967,129539,1,1,1,270,270,10
1774596967,129540,1,1,1,260,260,10
1774596967,129793,1,1,1,860,860,511
1774596967,130306,5,5,5,330,80,40
1774596967,130310,2,2,2,260,149,67
1774596967,130311,2,2,2,260,130,9
1774596967,130312,1,1,1,319,319,201
1774596967,130314,1,1,1,310,310,220
1774596967,130323,1,1,1,270,270,1
1774596967,130577,1,1,1,269,269,8
1774596967,130578,4,4,4,261,91,119
1774596967,130843,10,10,10,260,69,199
1774596967,65280,29,29,29,750,79,557
1774596967,126992,9,9,9,790,220,1168
1774596967,127245,57,57,57,720,50,1356
1774596967,127250,116,116,116,760,60,1187
1774596967,127251,32,32,32,760,79,547
1774596967,127252,29,29,29,761,79,470
1774596967,127257,29,29,29,760,70,499
1774596967,127258,29,29,29,761,71,503
1774596967,127488,58,58,58,760,70,1427
1774596967,127493,58,58,58,761,71,1354
1774596967,129025,46,46,46,760,70,933
1774596967,129026,14,14,14,738,98,499
1774596967,129029,6,6,6,790,250,1376
1774596967,129539,3,3,3,790,269,27
1774596967,129540,3,3,3,790,270,20
1774596967,129793,1,1,1,511,511,349
1774596967,130306,11,11,11,721,80,145
1774596967,130310,6,6,6,790,150,184
1774596967,130311,5,5,5,660,139,54
1774596967,130312,2,2,2,741,530,427
1774596967,130314,2,2,2,740,530,420
1774596967,130316,2,2,2,1050,529,9
1774596967,130323,3,3,3,781,261,11
1774596967,130577,3,3,3,790,269,18
1774596967,130578,11,11,11,739,100,326
1774596967,130843,29,29,29,760,79,535
1774596968,65280,10,10,10,270,79,224
1774596968,126992,3,3,3,261,211,381
1774596968,127245,20,20,20,261,50,513
1774596968,127250,40,40,40,260,60,394
1774596968,127251,11,11,11,260,79,189
1774596968,127252,10,10,10,259,79,185
1774596968,127257,10,10,10,260,70,187
1774596968,127258,10,10,10,260,70,160
1774596968,127488,20,20,20,259,71,474
1774596968,127493,20,20,20,267,71,502
1774596968,129025,16,16,16,260,70,323
1774596968,129026,5,5,5,261,91,169
1774596968,129029,2,2,2,269,249,467
1774596968,129539,1,1,1,269,269,8
1774596968,129540,1,1,1,270,270,10
1774596968,130306,4,4,4,260,79,58
1774596968,130310,2,2,2,269,150,70
1774596968,130311,2,2,2,261,140,29
1774596968,130323,1,1,1,269,269,8
1774596968,130577,1,1,1,261,261,8
1774596968,130578,4,4,4,261,99,126
1774596968,130843,10,10,10,260,70,147
1774596968,65280,27,27,27,749,80,541
1774596968,126992,9,9,9,819,231,1192
1774596968,127245,53,53,53,750,58,1216
1774596968,127250,105,105,105,740,61,1142
1774596968,127251,30,30,30,750,79,570
1774596968,127252,26,26,26,730,79,494
1774596968,127257,26,26,26,721,71,472
1774596968,127258,26,26,26,729,70,461
1774596968,127488,52,52,52,730,70,1304
1774596968,127493,52,52,52,721,70,1277
1774596968,129025,42,42,42,729,70,837
1774596968,129026,14,14,14,750,100,436
1774596968,129029,6,6,6,811,260,1382
1774596968,129038,7,7,7,1590,1301,1750
1774596968,129039,2,2,2,2079,1619,1688
1774596968,129539,3,3,3,801,280,47
1774596968,129540,2,2,2,550,280,10
